DB07188,P9WGR1,1
DB00909,P35218,1
DB01051,P0A0K8,1
DB04079,P13036,1
DB01071,P35367,1
DB11195,P12070,1
DB14185,P35367,1
DB12010,P16591,1
DB03959,P14210,1
DB08532,P24941,1
DB01820,P18031,1
DB12010,O14976,1
DB13345,P34969,1
DB00653,Q02641,1
DB02379,P26466,1
DB04371,P00918,1
DB09231,Q9P0X4,1
DB03773,P04746,1
DB07991,P03372,1
DB12965,P13640,1
DB07309,P50579,1
DB08330,Q9UDW1,1
DB01254,P06241,1
DB00866,P13945,1
DB01136,P16860,1
DB08259,P34913,1
DB03461,P11413,1
DB04282,P07986,1
DB01483,P14867,1
DB01593,P13645,1
DB05423,P04150,1
DB12965,Q8N339,1
DB00724,Q9NYK1,1
DB04468,P04155,1
DB00849,P43681,1
DB03661,Q9H4G4,1
DB04865,P39023,1
DB01224,P35367,1
DB04315,Q96KC2,1
DB07446,P39900,1
DB03240,P42262,1
DB01019,P08173,1
DB02640,P50579,1
DB03104,P12931,1
DB03147,Q15067,1
DB00123,Q15046,1
DB06148,P30939,1
DB08912,P57059,1
DB08628,P0A953,1
DB11638,C6KSR5,1
DB01351,P14867,1
DB00162,P00352,1
DB00248,P28223,1
DB06262,P25100,1
DB09283,P16499,1
DB03696,P48449,1
DB00433,P14416,1
DB07763,Q9UDW1,1
DB06616,P12931,1
DB02521,Q9FCA6,1
DB07323,P50579,1
DB07150,Q92731,1
DB01669,P50870,1
DB08964,P43116,1
DB07598,P42262,1
DB01544,Q16445,1
DB00395,P14867,1
DB01972,P36959,1
DB03017,P02788,1
DB00380,Q02880,1
DB03224,P04164,1
DB11064,P10275,1
DB07419,P10275,1
DB11986,Q16288,1
DB09229,Q13698,1
DB04334,Q16853,1
DB12455,P0A7U3,1
DB13837,P34903,1
DB13995,P02792,1
DB00270,Q13698,1
DB01022,P02818,1
DB01064,P00441,1
DB01593,P04279,1
DB02379,P23904,1
DB04147,Q3J170,1
DB01595,P18507,1
DB00938,P13945,1
DB01327,P0AD65,1
DB01403,P21917,1
DB00706,P35348,1
DB03814,P17169,1
DB01024,P20839,1
DB06637,Q92953,1
DB00157,Q9Y6M9,1
DB00719,P35367,1
DB00547,P04150,1
DB03544,P69795,1
DB05271,P14416,1
DB01593,P20851,1
DB04199,P0A1X3,1
DB05420,P23921,1
DB02018,P20231,1
DB06927,P03372,1
DB00438,P0AD68,1
DB00973,P15144,1
DB12010,Q04912,1
DB12010,P42345,1
DB02053,Q5SIR5,1
DB00850,P21728,1
DB00690,Q9UN88,1
DB06835,P15086,1
DB05541,Q14524,1
DB04573,Q92731,1
DB02282,Q13126,1
DB11148,Q9P0X4,1
DB01241,Q9NPD5,1
DB00843,Q05586,1
DB12010,Q59H18,1
DB00502,Q99720,1
DB01496,P31644,1
DB00996,P54289,1
DB00749,P35354,1
DB00193,P11229,1
DB00988,P00441,1
DB14672,Q8N1C3,1
DB03310,P00390,1
DB09061,Q8NER1,1
DB00476,P31645,1
DB00197,P05121,1
DB07376,P00734,1
DB12010,Q6DT37,1
DB02165,P09488,1
DB12537,O00591,1
DB03366,P06988,1
DB03499,P74645,1
DB00340,P20309,1
DB01069,O95259,1
DB09167,P11229,1
DB11638,Q7KQL5,1
DB00898,P32297,1
DB02052,Q00535,1
DB03366,P0ADA1,1
DB00252,Q9NY46,1
DB08424,Q16539,1
DB03570,P25053,1
DB08624,P00734,1
DB03081,P07477,1
DB08227,P0AEX9,1
DB02832,P17846,1
DB03716,Q70GK9,1
DB03909,O00764,1
DB03574,P06971,1
DB04552,P23219,1
DB06246,O00408,1
DB02175,P09012,1
DB14487,P02533,1
DB00886,P08473,1
DB01050,Q07869,1
DB09272,P35372,1
DB04395,P23837,1
DB14487,P27169,1
DB03690,Q00169,1
DB02365,P02941,1
DB11674,Q92731,1
DB02580,Q3JWH7,1
DB03597,O76083,1
DB04089,P00918,1
DB03501,P16442,1
DB00255,Q15596,1
DB01068,P47869,1
DB04841,P0DP23,1
DB00457,P18089,1
DB09167,P18089,1
DB03380,P01303,1
DB05087,Q16445,1
DB06579,P47869,1
DB00398,P36888,1
DB03323,P19961,1
DB08437,Q9UHA3,1
DB00493,Q16348,1
DB03147,P16219,1
DB13643,P47869,1
DB03635,P02775,1
DB07627,P07384,1
DB00321,O43525,1
DB08344,P43889,1
DB11577,P18825,1
DB12010,Q13523,1
DB13956,P00846,1
DB00940,P11229,1
DB07393,P00390,1
DB00173,P0AF12,1
DB00898,Q15822,1
DB06595,P09619,1
DB08410,P01857,1
DB04395,P23677,1
DB00133,P20132,1
DB01933,O15530,1
DB08231,P00519,1
DB03389,P09850,1
DB00334,P35367,1
DB01987,P23234,1
DB03461,P40925,1
DB01299,Q27738,1
DB03461,P42330,1
DB00717,P06401,1
DB00543,P14416,1
DB00312,Q12879,1
DB00171,P08183,1
DB08048,P03372,1
DB04464,Q16740,1
DB00244,O15111,1
DB08234,Q81R22,1
DB00199,O43193,1
DB00142,P54687,1
DB00114,P13196,1
DB01236,P47869,1
DB02758,P00509,1
DB03807,Q07343,1
DB14487,P02538,1
DB00898,O00591,1
DB00797,P08913,1
DB00142,P38435,1
DB00292,P78334,1
DB01882,P0A079,1
DB02677,P00780,1
DB01223,Q92769,1
DB14014,P20393,1
DB00848,Q27218,1
DB00861,P23219,1
DB14487,P35908,1
DB00421,P10275,1
DB00306,P42262,1
DB01328,P02918,1
DB01233,Q13639,1
DB02007,Q9X108,1
DB03695,P00374,1
DB08565,P17538,1
DB00835,P35367,1
DB09130,P35908,1
DB00745,Q01959,1
DB08808,P13945,1
DB01142,P08172,1
DB03473,Q9WYV8,1
DB00371,O00591,1
DB09130,Q96RE1,1
DB00412,Q07869,1
DB00228,Q7Z3S7,1
DB09149,P05067,1
DB00616,P08473,1
DB00228,Q08289,1
DB09060,P0A9Z7,1
DB04039,P00646,1
DB07333,P35968,1
DB04382,P00722,1
DB00368,P00439,1
DB01189,Q09470,1
DB01589,Q99928,1
DB02153,Q9RRU8,1
DB00589,P14416,1
DB01118,Q07869,1
DB04395,P45510,1
DB01548,P41145,1
DB00228,Q15878,1
DB00543,P08912,1
DB00157,P11177,1
DB01069,P56373,1
DB03549,P22629,1
DB11496,P07202,1
DB00454,P31645,1
DB08249,P28790,1
DB00801,Q8N1C3,1
DB07530,P11473,1
DB02135,P9WHE9,1
DB00794,P18505,1
DB03626,P15559,1
DB04604,Q8TF76,1
DB03147,P11310,1
DB04272,P15086,1
DB01169,P24385,1
DB01159,P18505,1
DB14635,P11473,1
DB03973,P9WHE9,1
DB04794,P10613,1
DB01452,P35372,1
DB01209,P35372,1
DB09130,P29034,1
DB03496,P50613,1
DB01935,P00800,1
DB03710,P29475,1
DB03793,Q01234,1
DB14501,Q9NZD4,1
DB00228,P22459,1
DB00143,P08684,1
DB02990,P9WGR1,1
DB14526,P00167,1
DB12695,P06753,1
DB03147,P9WIQ3,1
DB07156,P08069,1
DB00142,Q99259,1
DB00477,P35348,1
DB00114,Q8TD30,1
DB04272,O75390,1
DB06469,P36888,1
DB04540,P11473,1
DB03147,P37062,1
DB01863,P31749,1
DB02142,P22256,1
DB02850,P32754,1
DB00477,P21918,1
DB01752,O14717,1
DB00726,P46098,1
DB06448,P49354,1
DB01273,P43681,1
DB06710,P10275,1
DB04147,P08306,1
DB01992,O32248,1
DB02541,P35030,1
DB00835,P20309,1
DB11693,P63098,1
DB00246,O95264,1
DB09229,Q13936,1
DB00421,Q9NY47,1
DB02845,P06276,1
DB02930,P16118,1
DB08868,Q13547,1
DB11638,P99999,1
DB02734,Q9KWT6,1
DB00380,P11388,1
DB03562,P19079,1
DB00502,Q13224,1
DB00292,P18089,1
DB07984,P23219,1
DB02379,P05162,1
DB13872,Q99928,1
DB08231,P9WH69,1
DB11093,O14958,1
DB00969,P46098,1
DB00142,Q14831,1
DB11148,P48048,1
DB06021,P04626,1
DB08949,P49019,1
DB01992,Q92830,1
DB06229,P41595,1
DB06637,P48547,1
DB11823,Q14957,1
DB14541,P14060,1
DB15494,P32745,1
DB00562,Q9ULX7,1
DB06764,P35348,1
DB11672,P37231,1
DB08114,P17612,1
DB01133,P21281,1
DB11823,Q13224,1
DB11156,P11229,1
DB06980,P63208,1
DB08413,P01834,1
DB01012,P41180,1
DB00125,P35228,1
DB01545,P48169,1
DB01065,P48039,1
DB08355,P24941,1
DB00938,P08588,1
DB11660,P43088,1
DB09195,P35368,1
DB00603,P08183,1
DB01216,P31213,1
DB12010,Q9NWZ3,1
DB11712,P13569,1
DB08140,P24941,1
DB09213,P07359,1
DB08618,P01859,1
DB01238,P31645,1
DB04233,P06129,1
DB14487,O75340,1
DB00391,P35462,1
DB00126,Q9BY66,1
DB03059,P9WNP5,1
DB11855,P08912,1
DB00252,Q08289,1
DB11943,P0AES4,1
DB02133,P04190,1
DB12010,Q5S007,1
DB12598,P07477,1
DB11823,P23560,1
DB12010,P51957,1
DB08162,P61925,1
DB00777,P35367,1
DB02265,P04958,1
DB07454,P10275,1
DB01593,O14791,1
DB03147,P14920,1
DB00160,P21549,1
DB04154,P77173,1
DB06040,P52732,1
DB05421,P25103,1
DB07265,P30291,1
DB04579,P07858,1
DB08649,P84887,1
DB00118,Q8N1G2,1
DB00628,P78334,1
DB00125,P04424,1
DB07073,P48736,1
DB01207,P21731,1
DB04953,O43526,1
DB14533,P60174,1
DB04779,P09848,1
DB01069,Q96L42,1
DB11638,Q8IDQ9,1
DB03516,P47989,1
DB00760,P24228,1
DB12742,P10721,1
DB09472,P00918,1
DB01942,Q9WXS0,1
DB00557,Q12809,1
DB07944,P00734,1
DB12695,Q12874,1
DB04560,P0ACB2,1
DB08224,P23141,1
DB01144,P00915,1
DB01583,P10827,1
DB00843,P06276,1
DB02379,P23905,1
DB01018,P18089,1
DB09061,P35372,1
DB03252,Q9HTQ2,1
DB01236,O00591,1
DB04430,P62594,1
DB03107,P9WIL5,1
DB09238,Q02641,1
DB06637,P22459,1
DB02340,P00488,1
DB01009,P23219,1
DB01727,P08200,1
DB02954,Q83P33,1
DB01392,Q15842,1
DB01136,P17302,1
DB06212,P30518,1
DB01382,Q09428,1
DB02205,P22513,1
DB06616,P11274,1
DB00482,H3BUU9,1
DB05492,P18825,1
DB03661,Q9X0P2,1
DB05003,P31350,1
DB02451,P60063,1
DB00659,Q8N1C3,1
DB08453,P83798,1
DB01993,P10724,1
DB04832,P21397,1
DB00398,P17948,1
DB00189,P34903,1
DB00142,P48058,1
DB04378,P46925,1
DB00753,Q8N1C3,1
DB07778,P08574,1
DB04605,Q57VC7,1
DB07652,Q9UBT6,1
DB00418,P31644,1
DB09194,P11229,1
DB02010,P43405,1
DB08407,P0AAI5,1
DB08116,P0AD64,1
DB01605,Q8XJ01,1
DB06204,P41145,1
DB12010,Q9UKE5,1
DB09229,P18089,1
DB01110,Q9NS40,1
DB03975,P00918,1
DB00244,P09917,1
DB07173,P55263,1
DB14074,Q8T6S0,1
DB00728,P08172,1
DB09304,P08908,1
DB00628,P18505,1
DB00753,O14764,1
DB01345,P05023,1
DB09130,P48723,1
DB02422,Q9UKM7,1
DB09283,Q13370,1
DB05969,P50613,1
DB00231,P34903,1
DB11093,P13693,1
DB08164,P27487,1
DB01151,P28335,1
DB01238,P08172,1
DB02379,P23827,1
DB09130,P04217,1
DB00555,Q9UQD0,1
DB12010,Q9Y2H9,1
DB00243,Q8IWT1,1
DB03310,P09210,1
DB09118,Q9UN88,1
DB04555,P0A0Z8,1
DB07032,Q92731,1
DB14488,Q96FI4,1
DB02303,Q12882,1
DB06124,P20807,1
DB07834,Q16539,1
DB04542,P15531,1
DB07272,P45983,1
DB03147,P14218,1
DB03008,Q16706,1
DB01640,Q13370,1
DB01373,P02585,1
DB00114,P32929,1
DB02264,P05230,1
DB01645,Q99527,1
DB00605,P15121,1
DB13872,P78334,1
DB01821,P29475,1
DB01880,P14174,1
DB06421,P11388,1
DB04972,P09211,1
DB14641,Q92731,1
DB01099,P12461,1
DB04903,P47869,1
DB09401,P10415,1
DB00615,P0A8V2,1
DB06772,Q9H4B7,1
DB00835,P11229,1
DB09131,P04080,1
DB07628,P14618,1
DB02205,O14556,1
DB09026,P00797,1
DB08766,P28838,1
DB04315,P15170,1
DB01197,P08253,1
DB01708,Q13224,1
DB00393,P35869,1
DB08213,P42574,1
DB03455,P60568,1
DB08515,P49720,1
DB06268,P24530,1
DB07193,P27487,1
DB06967,P00797,1
DB04008,P07477,1
DB14488,P39748,1
DB01162,Q12809,1
DB02746,Q03181,1
DB14028,Q8N1C3,1
DB11278,P35368,1
DB01766,P54577,1
DB01644,P00390,1
DB01035,Q12809,1
DB00157,Q02218,1
DB00880,P00918,1
DB00921,P41146,1
DB00321,P41143,1
DB06736,P35354,1
DB08931,P33402,1
DB01238,P21728,1
DB14072,P08183,1
DB00668,P01375,1
DB03884,Q59771,1
DB06777,Q8TDU6,1
DB14487,P31151,1
DB04395,P0A6H7,1
DB02799,P0AG82,1
DB01028,P23415,1
DB11638,P68104,1
DB01238,P11229,1
DB00201,Q9Y233,1
DB13994,P34903,1
DB01489,O14764,1
DB08314,P24182,1
DB00475,P47870,1
DB12695,Q13509,1
DB01373,P20810,1
DB00321,P28222,1
DB06255,P55210,1
DB04522,O15530,1
DB00824,P30542,1
DB00458,O95259,1
DB09130,P35527,1
DB00603,O14764,1
DB06229,P14416,1
DB01936,P0A9J6,1
DB07342,P09601,1
DB09194,P08173,1
DB03326,P07998,1
DB00598,P08588,1
DB06153,P18825,1
DB00247,P34969,1
DB05737,O15496,1
DB00157,Q92781,1
DB01226,P08172,1
DB07129,P00749,1
DB04464,P35089,1
DB05119,Q13093,1
DB00280,P11229,1
DB01069,P41231,1
DB01064,O00459,1
DB14533,P27169,1
DB00163,P09917,1
DB09112,P69905,1
DB08896,P09619,1
DB01864,P9WN95,1
DB00489,P07550,1
DB01649,Q96C86,1
DB08515,P25786,1
DB12377,Q93LQ9,1
DB08597,P62942,1
DB12278,P08912,1
DB01016,O95342,1
DB01544,O14764,1
DB03951,P0A759,1
DB01593,Q06481,1
DB01880,Q3IWB0,1
DB07407,P0AE18,1
DB03796,Q9X1H9,1
DB11235,P08172,1
DB00784,P35354,1
DB08629,P36542,1
DB03721,P16109,1
DB06921,P15086,1
DB07124,P17612,1
DB02159,P61626,1
DB13995,P02794,1
DB05695,P41180,1
DB00116,Q53ET4,1
DB03286,P11217,1
DB00898,P48169,1
DB04315,P51149,1
DB04805,P61927,1
DB00469,P23219,1
DB08220,Q96RI1,1
DB01332,P02918,1
DB03253,P27487,1
DB02637,O75390,1
DB00131,P54646,1
DB15102,P22607,1
DB00555,P34903,1
DB00246,P20309,1
DB01373,P05187,1
DB07274,P35968,1
DB07217,P53779,1
DB14518,P05067,1
DB01373,P98194,1
DB09130,Q08288,1
DB01511,P28472,1
DB08163,P17707,1
DB04628,P11797,1
DB00472,P30926,1
DB01164,Q99584,1
DB07536,O67648,1
DB09300,P08172,1
DB00157,P29803,1
DB02726,Q07412,1
DB03553,P0AB80,1
DB02527,Q9UL51,1
DB02587,O95622,1
DB02027,P29474,1
DB07931,P03372,1
DB03092,P04746,1
DB09085,Q9Y5Y9,1
DB03260,Q9RZ04,1
DB11093,P09486,1
DB01238,O60391,1
DB08404,P0A6A8,1
DB08097,Q16539,1
DB00277,Q07343,1
DB00945,P98066,1
DB00289,P48549,1
DB07879,P56524,1
DB07999,P15121,1
DB01988,Q16539,1
DB00157,P30519,1
DB00334,P18507,1
DB03721,P10844,1
DB02481,P00325,1
DB00246,Q8WXA8,1
DB03650,P11309,1
DB11273,O95264,1
DB11901,P28472,1
DB15489,P28472,1
DB03292,P78330,1
DB04511,Q44244,1
DB00128,P61626,1
DB00459,P13631,1
DB00548,P00582,1
DB04646,P83792,1
DB08231,P35243,1
DB11859,Q99928,1
DB09130,P14625,1
DB00321,O43526,1
DB00210,P10826,1
DB13269,Q01118,1
DB09409,O15399,1
DB00795,P24557,1
DB09130,P10909,1
DB04186,P24941,1
DB00143,P10768,1
DB13952,P03372,1
DB02709,P16152,1
DB00921,P41143,1
DB07002,P35228,1
DB02262,Q53ZE5,1
DB00303,P02918,1
DB00228,P17658,1
DB02535,P00918,1
DB00592,P28472,1
DB03197,P26281,1
DB02078,P61322,1
DB01624,P14416,1
DB00457,P08913,1
DB01712,P62942,1
DB00555,P35367,1
DB01104,P31645,1
DB03932,P20701,1
DB08185,P0DOY6,1
DB01205,P48169,1
DB04892,P05067,1
DB02077,P29475,1
DB00144,Q9Y2Q0,1
DB06684,P08908,1
DB00615,P0A8T7,1
DB00242,Q7LG56,1
DB01602,P0AD68,1
DB00289,P41145,1
DB00829,Q16445,1
DB01356,O14732,1
DB06898,Q15596,1
DB01496,P48169,1
DB11986,Q07912,1
DB08814,P23219,1
DB01235,P35462,1
DB07299,P03951,1
DB14487,O14791,1
DB03106,P14262,1
DB08171,P9WNG3,1
DB04743,P02788,1
DB00937,Q01959,1
DB06691,P35367,1
DB03317,Q46444,1
DB03299,Q44244,1
DB01982,Q9KWT6,1
DB06709,P20309,1
DB11093,P27797,1
DB01442,P54219,1
DB00172,Q9UN76,1
DB03147,P19480,1
DB11638,P07237,1
DB04083,P13254,1
DB02952,P06850,1
DB00492,P12821,1
DB02546,Q9UBN7,1
DB02884,P08048,1
DB00142,Q8TD30,1
DB01069,Q9BQ31,1
DB08081,P55407,1
DB07851,P27487,1
DB04395,P11309,1
DB11157,P35908,1
DB01236,Q96ER9,1
DB00499,P10275,1
DB03060,P00374,1
DB04147,Q98GN8,1
DB07471,P20248,1
DB13983,P34903,1
DB00277,Q7Z5B4,1
DB03403,P0ABQ0,1
DB14669,P04083,1
DB09510,Q8KT33,1
DB00120,Q9Y285,1
DB00334,P28222,1
DB01537,P28223,1
DB11638,Q8IKM6,1
DB00282,O95749,1
DB02058,P21802,1
DB00126,Q96Q83,1
DB04570,P02919,1
DB00319,Q75Y35,1
DB14487,P19823,1
DB00067,P30518,1
DB04188,Q9NWM0,1
DB01593,P01019,1
DB00997,P11388,1
DB01043,Q05586,1
DB02949,P04164,1
DB07233,P78536,1
DB07670,P33260,1
DB02580,A7B6P0,1
DB04272,P11922,1
DB04591,P00734,1
DB00874,Q13224,1
DB14533,P01011,1
DB04074,Q9JZW6,1
DB01354,P42262,1
DB12695,P43487,1
DB07640,B7JBP8,1
DB13025,P18825,1
DB01211,Q9Y6L6,1
DB00395,P47870,1
DB06955,Q83WG3,1
DB01856,P56220,1
DB04855,Q13698,1
DB01159,P59768,1
DB03904,P00378,1
DB07840,P11362,1
DB11638,P50250,1
DB00459,P28702,1
DB00454,P35372,1
DB05266,Q08493,1
DB02263,Q59931,1
DB00817,P0AFI2,1
DB07060,P20932,1
DB00945,Q8TD08,1
DB08204,P00469,1
DB03297,Q8GB52,1
DB03026,P0A733,1
DB03951,P46926,1
DB08535,P24941,1
DB00899,P41143,1
DB13191,Q14353,1
DB01069,Q13303,1
DB08232,P08709,1
DB00924,P28335,1
DB00898,P43681,1
DB14006,P22303,1
DB04540,P35398,1
DB04562,Q99798,1
DB02379,P38940,1
DB12831,P00734,1
DB00849,P47869,1
DB07198,Q92731,1
DB07088,P07477,1
DB06454,P35462,1
DB02386,Q01693,1
DB13643,P18507,1
DB01956,Q16445,1
DB09028,P17787,1
DB04820,P21397,1
DB00690,O14764,1
DB02676,Q08499,1
DB04954,P30542,1
DB00349,P48169,1
DB02890,P08244,1
DB03959,P05230,1
DB08342,O75865,1
DB07305,P0AE18,1
DB08185,P80377,1
DB01643,P00469,1
DB00327,P41143,1
DB00370,P28335,1
DB01124,Q09428,1
DB00252,Q99250,1
DB08162,O75116,1
DB07056,P28845,1
DB00142,P42261,1
DB09235,Q13936,1
DB01428,P03372,1
DB01194,P00918,1
DB00231,P47869,1
DB00242,P56282,1
DB04568,Q8ZKR2,1
DB08118,P35557,1
DB08912,Q8NG66,1
DB04141,Q16134,1
DB01221,P06276,1
DB08646,Q8VUT0,1
DB03489,Q746L7,1
DB00244,P9WJI5,1
DB04000,P42262,1
DB09089,P20309,1
DB14568,O75874,1
DB03814,Q9Y468,1
DB01592,P69905,1
DB09418,Q92911,1
DB12695,P03886,1
DB09289,P35372,1
DB00536,P78352,1
DB00502,P08908,1
DB00201,Q13370,1
DB03317,P9WN25,1
DB01340,P12821,1
DB00715,Q8WXA8,1
DB02436,P18031,1
DB07003,P35228,1
DB01864,P62491,1
DB00975,P53805,1
DB12010,P07711,1
DB01873,Q9H4B7,1
DB13025,P28223,1
DB02196,P16442,1
DB12695,Q9NR28,1
DB07767,Q55813,1
DB00925,P0DP23,1
DB00201,O00329,1
DB03877,P00918,1
DB08882,P27487,1
DB01996,P45452,1
DB08453,P83797,1
DB01002,Q9Y5Y9,1
DB02685,P07858,1
DB00173,P07741,1
DB04447,P22262,1
DB09300,P20309,1
DB01614,P35368,1
DB06924,P15085,1
DB01133,Q96A05,1
DB13954,P37059,1
DB01593,Q0VD83,1
DB06154,P69905,1
DB05351,P51164,1
DB07643,Q96C86,1
DB02128,P25779,1
DB01267,P28335,1
DB00792,P35367,1
